domain,http_status,https_status,redirect_url
amazonbestsellingbook.com,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbet.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbeyondhd.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbibles.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonbid.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonbijoux.fr,202,,https://www.amazon.fr/
amazonbikinis.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbillingmode.com,200,,https://aws.amazon.com/pricing/
amazonbiography.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbirthdaycard.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbirthdaycards.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbirthdaygift.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbirthdays.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbirthdaywish.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbitcoin.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonblackfriday.com,200,200,https://www.amazon.com:443/Black-Friday-After-Thanksgiving-Sale/b?ie=UTF8&node=384082011
amazonblackfriday.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonblackfriday.org,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonblackfridays.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonblinds.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonblog.com,200,200,https://www.aboutamazon.com:443/
amazonblog.it,200,,https://www.amazon.it/
amazonblog.net,200,200,https://www.aboutamazon.com:443/
amazonblog.org,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonblogs.com,200,200,https://www.aboutamazon.com:443/
amazonblogs.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonblogs.net,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonblogs.org,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonbodycare.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbolivia.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbonds.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbook.club,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbook.in,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbook.info,200,200,https://www.amazon.com:443/books-used-books-textbooks/b?ie=UTF8&node=283155
amazonbook.it,200,,https://www.amazon.it/
amazonbook.net,200,200,https://www.amazon.com:443/books-used-books-textbooks/b?ie=UTF8&node=283155
amazonbook.org,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbooklaunch.com,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=66ce079b14e8f6c260421ffbd6d17dbe
amazonbookmarketers.com,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbookpublishing.com,200,200,https://www.amazon.com:443/books-used-books-textbooks/b?ie=UTF8&node=283155
amazonbooks.art,200,,https://www.amazon.com/b/ref=usbk_surl_books/?node=283155
amazonbooks.at,202,,https://www.amazon.de/
amazonbooks.club,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbooks.com.ru,200,,https://www.aboutamazon.eu/
amazonbooks.fr,202,,https://www.amazon.fr/
amazonbooks.info,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbooks.it,200,,https://www.amazon.it/
amazonbooks.net,200,200,https://www.amazon.com:443/books-used-books-textbooks/b?ie=UTF8&node=283155
amazonbooks.org,200,200,https://www.amazon.com:443/books-used-books-textbooks/b?ie=UTF8&node=283155
amazonbooksdeals.com,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbookshop.net,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbooksseller.com,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbooksstore.com,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbooksstudio.com,200,,
amazonbookstore.com,200,200,https://www.amazon.com:443/books-used-books-textbooks/b?ie=UTF8&node=283155
amazonbookstore.fr,202,,https://www.amazon.fr/amz-books/store?node=301061&ref_=apb_psf
amazonbookstore.info,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbookstore.it,200,,https://www.amazon.it/amz-books/store?node=411663031&ref_=apb_psf&ie=UTF8&ref_=sd_allcat_itlv
amazonbookstore.net,200,200,https://www.amazon.com:443/books-used-books-textbooks/b?ie=UTF8&node=283155
amazonbookstores.info,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbookvendor.com,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=283155&linkCode=sl2&tag=amznipbooks-20&linkId=d2297f1243b98eb7b649753d564b15f1
amazonbools.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonborse.it,200,,https://www.amazon.it/
amazonboss.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbowling.com,200,200,https://www.amazon.com:443/sporting-goods-apparel-cycling-exercise/b?ie=UTF8&node=3375251
amazonbox.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonboxes.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbr.com,200,200,https://www.amazon.com:443/
amazonbrain.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbraket.com,200,,https://aws.amazon.com/blogs/aws/amazon-braket-get-started-with-quantum-computing/
amazonbrandregistry.at,200,,https://sell.amazon.com/brand-registry
amazonbrandregistry.co.in,200,,https://sell.amazon.com/brand-registry
amazonbrandregistry.com,200,,https://sell.amazon.com/brand-registry
amazonbrandregistry.fr,200,,https://sell.amazon.com/brand-registry
amazonbrandregistry.info,200,,https://sell.amazon.com/brand-registry
amazonbrandregistry.it,200,,https://sell.amazon.com/brand-registry
amazonbrandregistry.net,200,,https://sell.amazon.com/brand-registry
amazonbrandregistry.org,200,,https://sell.amazon.com/brand-registry
amazonbrazil.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbridalregistry.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazonbro.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbroadband.com,200,,https://leo.amazon.com/
amazonbs.com,200,200,https://www.amazon.com:443/
amazonbucks.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbuilder.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbuku.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbusiness-seller.com,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=11261610011&linkCode=sl2&tag=amznipops-20&linkId=43724dd0257e27bab6063b53b0f615af
amazonbusiness.com,200,200,https://business.amazon.com:443/?layout=landing
amazonbusiness.in,200,200,https://www.amazon.in:443/b?node=21102587031&ref=abingw
amazonbusiness.info,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=11261610011&linkCode=sl2&tag=amznipops-20&linkId=43724dd0257e27bab6063b53b0f615af
amazonbusiness.org,200,,https://www.amazon.com/b/ref=as_li_ss_tl?ie=UTF8&node=11261610011&linkCode=sl2&tag=amznipops-20&linkId=43724dd0257e27bab6063b53b0f615af
amazonbusinessblog.com,200,200,https://business.amazon.com/en/blog
amazonbusinessseller.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbuy.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonbuyback.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbuying.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbuyreview.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonbuys.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonbuyvip.com,200,200,https://www.amazon.com:443/
amazonc.com,200,200,https://www.amazon.com:443/
amazonca.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazoncalculator.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazoncalendars.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncamera.com,200,200,https://www.amazon.com:443/b?ie=UTF8&node=502394
amazoncamera.info,200,200,https://www.amazon.com:443/b?ie=UTF8&node=502394
amazoncamera.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncamp.com,200,200,https://www.amazon.com:443/sporting-goods-apparel-cycling-exercise/b?ie=UTF8&node=3375251
amazoncamperforce.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncamperforce.net,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazoncanada.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazoncandles.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncanoe.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncapital.com,200,200,https://sellercentral.amazon.com:443/
amazoncapital.fr,202,,https://www.amazon.fr/
amazoncapital.it,200,,https://www.amazon.it/
amazoncapital.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncapitalservices.com,200,200,https://sellercentral.amazon.com:443/
amazoncapitalservices.fr,202,,https://www.amazon.fr/
amazoncapitalservices.it,200,,https://www.amazon.it/
amazoncar.com,200,200,https://www.amazon.com:443/automotive-auto-truck-replacements-parts/b?ie=UTF8&node=15684181
amazoncard.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncard.org,200,200,https://www.amazon.com:443/gp/cobrandcard/marketing.html/?ref=cobrand_ch_c1_tr/source=st&type=P
amazoncardreader.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncardreader.fr,202,,https://www.amazon.fr/
amazoncardreader.it,200,,https://www.amazon.it/
amazoncardreader.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncareai.com,200,,
amazoncareer.fr,202,,https://www.amazon.fr/
amazoncareer.it,200,,https://www.amazon.it/
amazoncareers.fr,202,,https://www.amazon.fr/
amazoncareers.it,200,,https://www.amazon.it/
amazoncarparts.com,200,200,https://www.amazon.com:443/automotive-auto-truck-replacements-parts/b?ie=UTF8&node=15684181
amazoncars.com,200,200,https://www.amazon.com:443/automotive-auto-truck-replacements-parts/b?ie=UTF8&node=15684181
amazoncart.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncase.fr,202,,https://www.amazon.fr/
amazoncase.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazoncasetracker.com,,200,https://act.auth.us-west-2.amazoncognito.com/login?client_id=9pideofo5ssnih70v98ai7ngo&redirect_uri=https%3A%2F%2Famazoncasetracker.com%2Foauth2%2Fidpresponse&response_type=code&scope=openid&state=53a2c3svhwp3a4dLXKKlLX7oLN3b9WNxRqb6CBZmKDPmafk2Of8rcNAAbEIzfLA6WPvN6Fxr8XbO9tbxFNWNKUcl64WZh%2Fbx50QkPHTpVrkc%2B%2BkfY8ynlkTD%2FnNYn%2BG60STul%2BWYWK3EuYXWK0g0Kx1TB3Mu0FvgHGCzRyB2fPAY3I4e9FQFYief0eVch2wGEBO6%2BIEDz8%2FJ5zrrUGHhwvsO6VFPGO3lXJtQ44BlmLyRvjJvs0ib0g%3D%3D
amazoncash.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncashback.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncauses.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncentral.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncentric.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazoncharity.org,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazoncheckout.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonchildrensauthors.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonchina-z.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonchoice.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonchoice.fr,202,,https://www.amazon.fr/
amazonchoice.it,200,,https://www.amazon.it/
amazonchoices.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonchristian.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonchristianmusic.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonchristmaslist.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncinema.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonclass.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonclassics.at,202,,https://www.amazon.de/
amazonclassics.com,200,200,https://www.amazon.com:443/books-used-books-textbooks/b?ie=UTF8&node=283155
amazonclassics.fr,202,,https://www.amazon.fr/
amazonclassics.it,200,,https://www.amazon.it/
amazonclearance.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazonclearance.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazonclearbox.at,202,,https://www.amazon.de/
amazonclearbox.it,200,,https://www.amazon.it/
amazonclimatepledge.com,200,,https://sustainability.aboutamazon.com/climate-solutions
amazonclimatepledge.info,200,,https://sustainability.aboutamazon.com/climate-solutions
amazonclimatepledge.net,200,,https://sustainability.aboutamazon.com/climate-solutions
amazonclimatepledge.org,200,,https://sustainability.aboutamazon.com/climate-solutions
amazonclimatepledge.xyz,200,,https://sustainability.aboutamazon.com/climate-solutions
amazonclothingstore.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=07057771cdf5019fb44a6e88c747a894
amazoncloud.at,202,,https://www.amazon.de/
amazoncloud.com,200,200,https://aws.amazon.com/
amazoncloud.cz,200,,https://aws.amazon.com/
amazoncloud.info,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
amazoncloud.it,200,,https://aws.amazon.com/
amazoncloud.mobi,200,,https://aws.amazon.com/
amazoncloud.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloud.org,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudcam.com,200,,https://www.amazon.com/gp/product/B01C4UY0JK
amazoncloudcomputingplatform.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudflick.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudfolder.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudfront.at,200,,https://aws.amazon.com/
amazoncloudfront.fr,200,,https://aws.amazon.com/
amazoncloudfront.it,200,,https://aws.amazon.com/
amazoncloudfront.ru,200,,https://aws.amazon.com/
amazoncloudgallery.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudplay.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudreader.at,202,,https://www.amazon.de/
amazoncloudreader.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudreader.fr,202,,https://www.amazon.fr/
amazoncloudreader.info,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudreader.it,200,,https://www.amazon.it/
amazoncloudreader.me,200,,https://www.aboutamazon.eu/
amazoncloudreader.net,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudreader.org,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudservice.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudstorage.at,202,,https://www.amazon.de/
amazoncloudstorage.co.at,202,,https://www.amazon.de/
amazoncloudstorage.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudstorage.fr,202,,https://www.amazon.fr/
amazoncloudstorage.info,200,,https://aws.amazon.com/
amazoncloudstorage.it,200,,https://www.amazon.it/
amazoncloudstorage.me,200,,https://www.aboutamazon.eu/
amazonclouduser.com,200,,https://www.amazon.com/ref=as_li_ss_tl?_encoding=UTF8&camp=1789&creative=390957&linkCode=ur2&tag=amznipops-20&linkId=VETEOIMPO7O4WRWZ
amazoncloudwatch.com,200,,https://www.amazon.com/ref=as_li_ss_tl?ie=UTF8&linkCode=sl2&tag=amznipops-20&linkId=ef33ef1998890bd8a89ba9c3007fa6cd
